stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
BA,4:3:2:1,2000,1429,1429,54215423,1426,99.79,54158510.39,99.895,1428,99.93,54183806.58,99.942
BA,4:3:2:1,5000,1954,1954,138475934,1952,99.897,138386288.92,99.935,1953,99.948,138415762.36,99.957
BA,4:3:2:1,10000,5093,5093,2886812172,5089,99.921,2885616575.78,99.959,5092,99.98,2886363977.98,99.984
BA,4:3:2:1,20000,10191,10191,16578975932,10178,99.872,16558411137.9,99.876,10191,100.0,16578975932.0,100.0
BA,4:3:2:1,50000,17865,17865,32268470846,17859,99.966,32258112693.75,99.968,17865,100.0,32268470846.0,100.0
BA,4:3:2:1,100000,17865,17865,32268470846,17859,99.966,32258112693.75,99.968,17865,100.0,32268470846.0,100.0
BA,4:3:2:1,118176,17865,17865,32268470846,17859,99.966,32258112693.75,99.968,17865,100.0,32268470846.0,100.0
BAC,4:3:2:1,2,2,2,166842,0,0.0,0.0,0.0,1,50.0,83452.57,50.019
BAC,4:3:2:1,3,3,3,249798,1,33.333,83570.67,33.455,2,66.666,166590.58,66.69
BAC,4:3:2:1,4,4,4,331517,1,25.0,83452.83,25.173,3,75.0,248951.06,75.095
BAC,4:3:2:1,5,5,5,413113,1,20.0,83121.55,20.121,4,80.0,330783.73,80.071
BAC,4:3:2:1,10,10,10,836797,5,50.0,424333.56,50.709,9,90.0,753705.2,90.07
