stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
O,2:3,1000,1000,1000,34728817,999,99.9,34716415.65,99.964,999,99.9,34705246.33,99.932
O,2:3,2000,1955,1955,74594370,1955,100.0,74594370.0,100.0,1955,100.0,74594370.0,100.0
O,2:3,5000,3549,3549,396213949,3540,99.746,395947271.48,99.933,3548,99.971,396143307.3,99.982
O,2:3,10000,6876,6876,1010449576,6875,99.985,1010334137.73,99.989,6876,100.0,1010449576.0,100.0
O,2:3,20000,8724,8724,1581738509,8723,99.988,1581685910.09,99.997,8723,99.988,1581621551.42,99.993
O,2:3,26072,8724,8724,1581738509,8723,99.988,1581685910.09,99.997,8723,99.988,1581621551.42,99.993
OSTK,2:3,2,2,2,84690,1,50.0,44385.0,52.409,1,50.0,43025.0,50.803
OSTK,2:3,3,3,3,124920,2,66.666,85320.0,68.3,2,66.666,84096.0,67.32
OSTK,2:3,4,4,4,164340,3,75.0,125325.0,76.26,3,75.0,124142.14,75.54
OSTK,2:3,5,5,5,202740,4,80.0,165480.0,81.622,4,80.0,163653.33,80.721
OSTK,2:3,10,10,10,406886,9,90.0,371549.0,91.315,9,90.0,368732.37,90.623
OSTK,2:3,15,15,15,629004,14,93.333,594978.0,94.59,14,93.333,590887.86,93.94
OSTK,2:3,25,25,25,1056084,24,96.0,1022353.2,96.806,24,96.0,1018010.06,96.395
OSTK,2:3,50,49,50,1867549,48,96.0,1859575.06,99.573,49,98.0,1844817.11,98.783
OSTK,2:3,100,70,71,3012555,70,98.591,3012555.0,100.0,70,98.591,2983195.24,99.025
OSTK,2:3,500,425,426,28839673,419,98.356,28708852.94,99.546,425,99.765,28794920.54,99.845
OSTK,2:3,1000,630,630,109838379,630,100.0,109838379.0,100.0,630,100.0,109838379.0,100.0
OSTK,2:3,2000,1461,1461,170485098,1461,100.0,170485098.0,100.0,1461,100.0,170485098.0,100.0
OSTK,2:3,5000,3894,3894,393276693,3892,99.948,393214667.02,99.984,3894,100.0,393276693.0,100.0
OSTK,2:3,10000,7137,7138,736664493,7137,99.985,736664493.0,100.0,7137,99.985,736596968.97,99.991
OSTK,2:3,18404,7137,7138,736664493,7137,99.985,736664493.0,100.0,7137,99.985,736596968.97,99.991
PLUG,2:3,2,2,2,1211250,1,50.0,693750.0,57.276,1,50.0,635000.0,52.425
PLUG,2:3,3,3,3,1918125,2,66.666,1402500.0,73.118,2,66.666,1328250.0,69.247
PLUG,2:3,4,4,4,2510625,3,75.0,2014218.75,80.228,3,75.0,1939218.75,77.24
PLUG,2:3,5,5,5,3120000,4,80.0,2638500.0,84.567,4,80.0,2559333.33,82.03
PLUG,2:3,10,10,10,5979378,9,90.0,5513440.2,92.208,9,90.0,5443966.52,91.046
PLUG,2:3,15,15,15,8658753,14,93.333,8189502.8,94.581,14,93.333,8133640.73,93.935
PLUG,2:3,25,25,25,14540628,24,96.0,14072852.88,96.783,24,96.0,14014766.15,96.383
PLUG,2:3,50,48,48,44195628,47,97.916,43863479.5,99.248,47,97.916,43566084.76,98.576
PLUG,2:3,100,55,55,321635628,53,96.363,319128786.98,99.221,54,98.181,318063881.8,98.89
PLUG,2:3,500,319,319,875697897,319,100.0,875697897.0,100.0,319,100.0,875697897.0,100.0
PLUG,2:3,1000,634,634,1144349527,634,100.0,1144349527.0,100.0,634,100.0,1144349527.0,100.0
PLUG,2:3,2000,1508,1508,1370634736,1502,99.602,1369827265.45,99.941,1508,100.0,1370634736.0,100.0
PLUG,2:3,5000,2744,2744,1799363382,2734,99.635,1799107398.82,99.986,2744,100.0,1799363382.0,100.0
PLUG,2:3,10000,5494,5494,3511278696,5484,99.817,3511019121.34,99.993,5493,99.981,3510946133.6,99.991
PLUG,2:3,20000,5837,5854,3523789185,5832,99.624,3523686646.89,99.997,5853,99.982,3523477963.36,99.991
PLUG,2:3,20988,5837,5854,3523789185,5832,99.624,3523686646.89,99.997,5853,99.982,3523477963.36,99.991
