stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
X,1:1:1:1:1,10,6,6,14.19,5,83.333,13.24,93.319,5,83.333,13.24,93.319,5,83.333,13.24,93.319,5,83.333,13.24,93.319,5,83.333,13.24,93.319,5,83.333,13.24,93.319,5,83.333,13.24,93.319,5,83.333,13.24,93.319,5,83.333,13.24,93.319,5,83.333,13.24,93.319,5,83.333,13.24,93.319,5,83.333,13.24,93.319,5,83.333,13.24,93.319
X,1:1:1:1:1,15,8,8,21.44,8,100.0,21.44,100.0,8,100.0,21.44,100.0,8,100.0,21.44,100.0,8,100.0,21.44,100.0,8,100.0,21.44,100.0,8,100.0,21.44,100.0,8,100.0,21.44,100.0,8,100.0,21.44,100.0,8,100.0,21.44,100.0,8,100.0,21.44,100.0,8,100.0,21.44,100.0,8,100.0,21.44,100.0,8,100.0,21.44,100.0
X,1:1:1:1:1,25,16,16,33.0,15,93.75,31.69,96.023,15,93.75,31.69,96.023,15,93.75,31.69,96.023,15,93.75,31.69,96.023,15,93.75,31.69,96.023,15,93.75,31.69,96.023,15,93.75,31.69,96.023,15,93.75,31.69,96.023,15,93.75,31.69,96.023,15,93.75,31.69,96.023,15,93.75,31.69,96.023,15,93.75,31.69,96.023,15,93.75,31.69,96.023
X,1:1:1:1:1,50,30,30,52.5,29,96.666,51.77,98.611,29,96.666,51.77,98.611,29,96.666,51.77,98.611,29,96.666,51.77,98.611,29,96.666,51.77,98.611,29,96.666,51.77,98.611,29,96.666,51.77,98.611,29,96.666,51.77,98.611,29,96.666,51.77,98.611,29,96.666,51.77,98.611,29,96.666,51.77,98.611,29,96.666,51.77,98.611,29,96.666,51.77,98.611
X,1:1:1:1:1,100,56,56,157.75,55,98.214,157.12,99.598,55,98.214,157.12,99.598,55,98.214,157.12,99.598,55,98.214,157.12,99.598,55,98.214,157.12,99.598,55,98.214,157.12,99.598,55,98.214,157.12,99.598,55,98.214,157.12,99.598,55,98.214,157.12,99.598,55,98.214,157.12,99.598,55,98.214,157.12,99.598,55,98.214,157.12,99.598,55,98.214,157.12,99.598
X,1:1:1:1:1,500,256,262,1495.62,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0,262,100.0,1495.62,100.0
X,1:1:1:1:1,1000,508,508,5741.62,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001,507,99.803,5736.27,99.90700000000001
X,1:1:1:1:1,2000,1031,1031,9363.58,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0,1031,100.0,9363.58,100.0
X,1:1:1:1:1,5000,2537,2537,83561.72,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0,2537,100.0,83561.72,100.0
X,1:1:1:1:1,10000,5066,5066,123842.13,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0,5066,100.0,123842.13,100.0
X,1:1:1:1:1,14816,7518,7518,216493.31,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0,7518,100.0,216493.31,100.0
WMT,1:1:1:1:1:1:1:1:1,2,2,2,0.0,1,50.0,0.0,54.254,1,50.0,0.0,54.254,1,50.0,0.0,54.254,1,50.0,0.0,54.254,1,50.0,0.0,54.254,1,50.0,0.0,54.254,1,50.0,0.0,54.254,1,50.0,0.0,54.254,1,50.0,0.0,54.254,1,50.0,0.0,54.254,1,50.0,0.0,54.254,1,50.0,0.0,54.254,1,50.0,0.0,54.254
WMT,1:1:1:1:1:1:1:1:1,3,3,3,0.0,2,66.666,0.0,83.179,2,66.666,0.0,83.179,2,66.666,0.0,83.179,2,66.666,0.0,83.179,2,66.666,0.0,83.179,2,66.666,0.0,83.179,2,66.666,0.0,83.179,2,66.666,0.0,83.179,2,66.666,0.0,83.179,2,66.666,0.0,83.179,2,66.666,0.0,83.179,2,66.666,0.0,83.179,2,66.666,0.0,83.179
WMT,1:1:1:1:1:1:1:1:1,4,4,4,0.0,3,75.0,0.0,97.401,3,75.0,0.0,97.401,3,75.0,0.0,97.401,3,75.0,0.0,97.401,3,75.0,0.0,97.401,3,75.0,0.0,97.401,3,75.0,0.0,97.401,3,75.0,0.0,97.401,3,75.0,0.0,97.401,3,75.0,0.0,97.401,3,75.0,0.0,97.401,3,75.0,0.0,97.401,3,75.0,0.0,97.401
WMT,1:1:1:1:1:1:1:1:1,5,4,4,0.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0
WMT,1:1:1:1:1:1:1:1:1,10,4,4,0.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0
WMT,1:1:1:1:1:1:1:1:1,15,7,7,0.01,6,85.714,0.01,97.249,6,85.714,0.01,97.249,6,85.714,0.01,97.249,6,85.714,0.01,97.249,6,85.714,0.01,97.249,6,85.714,0.01,97.249,6,85.714,0.01,97.249,6,85.714,0.01,97.249,6,85.714,0.01,97.249,6,85.714,0.01,97.249,6,85.714,0.01,97.249,6,85.714,0.01,97.249,6,85.714,0.01,97.249
WMT,1:1:1:1:1:1:1:1:1,25,12,12,0.04,12,100.0,0.04,100.0,12,100.0,0.04,100.0,12,100.0,0.04,100.0,12,100.0,0.04,100.0,12,100.0,0.04,100.0,12,100.0,0.04,100.0,12,100.0,0.04,100.0,12,100.0,0.04,100.0,12,100.0,0.04,100.0,12,100.0,0.04,100.0,12,100.0,0.04,100.0,12,100.0,0.04,100.0,12,100.0,0.04,100.0
WMT,1:1:1:1:1:1:1:1:1,50,25,25,0.11,25,100.0,0.11,100.0,25,100.0,0.11,100.0,25,100.0,0.11,100.0,25,100.0,0.11,100.0,25,100.0,0.11,100.0,25,100.0,0.11,100.0,25,100.0,0.11,100.0,25,100.0,0.11,100.0,25,100.0,0.11,100.0,25,100.0,0.11,100.0,25,100.0,0.11,100.0,25,100.0,0.11,100.0,25,100.0,0.11,100.0
WMT,1:1:1:1:1:1:1:1:1,100,52,52,0.3,51,98.076,0.29,98.752,51,98.076,0.29,98.752,51,98.076,0.29,98.752,51,98.076,0.29,98.752,51,98.076,0.29,98.752,51,98.076,0.29,98.752,51,98.076,0.29,98.752,51,98.076,0.29,98.752,51,98.076,0.29,98.752,51,98.076,0.29,98.752,51,98.076,0.29,98.752,51,98.076,0.29,98.752,51,98.076,0.29,98.752
WMT,1:1:1:1:1:1:1:1:1,500,252,252,5.26,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0,252,100.0,5.26,100.0
WMT,1:1:1:1:1:1:1:1:1,1000,504,504,11.48,503,99.801,11.48,99.964,503,99.801,11.48,99.964,503,99.801,11.48,99.964,503,99.801,11.48,99.964,503,99.801,11.48,99.964,503,99.801,11.48,99.964,503,99.801,11.48,99.964,503,99.801,11.48,99.964,503,99.801,11.48,99.964,503,99.801,11.48,99.964,503,99.801,11.48,99.964,503,99.801,11.48,99.964,503,99.801,11.48,99.964
WMT,1:1:1:1:1:1:1:1:1,2000,1016,1016,50.1,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972,1015,99.901,50.09,99.972
WMT,1:1:1:1:1:1:1:1:1,5000,2504,2504,10648.59,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0,2503,99.96,10648.56,100.0
WMT,1:1:1:1:1:1:1:1:1,10000,5032,5032,192167.32,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998,5031,99.98,192162.52,99.998
WMT,1:1:1:1:1:1:1:1:1,20000,10072,10072,452741.96,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999,10071,99.99,452735.99,99.999
WMT,1:1:1:1:1:1:1:1:1,24226,12136,12136,685692.8,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0,12135,99.991,685690.19,100.0
X,1:1:1:1:1:1:1:1:1,2,1,1,1.2,1,100.0,1.2,100.0,1,100.0,1.2,100.0,1,100.0,1.2,100.0,1,100.0,1.2,100.0,1,100.0,1.2,100.0,1,100.0,1.2,100.0,1,100.0,1.2,100.0,1,100.0,1.2,100.0,1,100.0,1.2,100.0,1,100.0,1.2,100.0,1,100.0,1.2,100.0,1,100.0,1.2,100.0,1,100.0,1.2,100.0
X,1:1:1:1:1:1:1:1:1,3,2,2,2.66,2,100.0,2.66,100.0,2,100.0,2.66,100.0,2,100.0,2.66,100.0,2,100.0,2.66,100.0,2,100.0,2.66,100.0,2,100.0,2.66,100.0,2,100.0,2.66,100.0,2,100.0,2.66,100.0,2,100.0,2.66,100.0,2,100.0,2.66,100.0,2,100.0,2.66,100.0,2,100.0,2.66,100.0,2,100.0,2.66,100.0
X,1:1:1:1:1:1:1:1:1,4,3,3,3.98,3,100.0,3.98,100.0,3,100.0,3.98,100.0,3,100.0,3.98,100.0,3,100.0,3.98,100.0,3,100.0,3.98,100.0,3,100.0,3.98,100.0,3,100.0,3.98,100.0,3,100.0,3.98,100.0,3,100.0,3.98,100.0,3,100.0,3.98,100.0,3,100.0,3.98,100.0,3,100.0,3.98,100.0,3,100.0,3.98,100.0
X,1:1:1:1:1:1:1:1:1,5,4,4,6.44,4,100.0,6.44,100.0,4,100.0,6.44,100.0,4,100.0,6.44,100.0,4,100.0,6.44,100.0,4,100.0,6.44,100.0,4,100.0,6.44,100.0,4,100.0,6.44,100.0,4,100.0,6.44,100.0,4,100.0,6.44,100.0,4,100.0,6.44,100.0,4,100.0,6.44,100.0,4,100.0,6.44,100.0,4,100.0,6.44,100.0
X,1:1:1:1:1:1:1:1:1,10,8,8,15.03,8,100.0,15.03,100.0,8,100.0,15.03,100.0,8,100.0,15.03,100.0,8,100.0,15.03,100.0,8,100.0,15.03,100.0,8,100.0,15.03,100.0,8,100.0,15.03,100.0,8,100.0,15.03,100.0,8,100.0,15.03,100.0,8,100.0,15.03,100.0,8,100.0,15.03,100.0,8,100.0,15.03,100.0,8,100.0,15.03,100.0
X,1:1:1:1:1:1:1:1:1,15,8,8,21.98,8,100.0,21.98,100.0,8,100.0,21.98,100.0,8,100.0,21.98,100.0,8,100.0,21.98,100.0,8,100.0,21.98,100.0,8,100.0,21.98,100.0,8,100.0,21.98,100.0,8,100.0,21.98,100.0,8,100.0,21.98,100.0,8,100.0,21.98,100.0,8,100.0,21.98,100.0,8,100.0,21.98,100.0,8,100.0,21.98,100.0
X,1:1:1:1:1:1:1:1:1,25,16,16,33.28,16,100.0,33.28,100.0,16,100.0,33.28,100.0,16,100.0,33.28,100.0,16,100.0,33.28,100.0,16,100.0,33.28,100.0,16,100.0,33.28,100.0,16,100.0,33.28,100.0,16,100.0,33.28,100.0,16,100.0,33.28,100.0,16,100.0,33.28,100.0,16,100.0,33.28,100.0,16,100.0,33.28,100.0,16,100.0,33.28,100.0
X,1:1:1:1:1:1:1:1:1,50,29,30,52.41,30,100.0,52.41,100.0,30,100.0,52.41,100.0,30,100.0,52.41,100.0,30,100.0,52.41,100.0,30,100.0,52.41,100.0,30,100.0,52.41,100.0,30,100.0,52.41,100.0,30,100.0,52.41,100.0,30,100.0,52.41,100.0,30,100.0,52.41,100.0,30,100.0,52.41,100.0,30,100.0,52.41,100.0,30,100.0,52.41,100.0
X,1:1:1:1:1:1:1:1:1,100,56,56,157.0,55,98.214,156.84,99.899,55,98.214,156.84,99.899,55,98.214,156.84,99.899,55,98.214,156.84,99.899,55,98.214,156.84,99.899,55,98.214,156.84,99.899,55,98.214,156.84,99.899,55,98.214,156.84,99.899,55,98.214,156.84,99.899,55,98.214,156.84,99.899,55,98.214,156.84,99.899,55,98.214,156.84,99.899,55,98.214,156.84,99.899
X,1:1:1:1:1:1:1:1:1,500,262,262,1495.34,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0,262,100.0,1495.34,100.0
X,1:1:1:1:1:1:1:1:1,1000,506,506,5740.56,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0,506,100.0,5740.56,100.0
X,1:1:1:1:1:1:1:1:1,2000,1031,1031,9361.85,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0,1031,100.0,9361.85,100.0
X,1:1:1:1:1:1:1:1:1,5000,2536,2536,83560.72,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0,2536,100.0,83560.72,100.0
X,1:1:1:1:1:1:1:1:1,10000,5069,5069,123841.27,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0,5069,100.0,123841.27,100.0
X,1:1:1:1:1:1:1:1:1,14816,7520,7520,216492.55,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0,7519,99.986,216491.47,100.0
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,2,2,0.0,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004,1,50.0,0.0,53.538000000000004
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,3,3,0.0,2,66.666,0.0,79.852,2,66.666,0.0,79.852,2,66.666,0.0,79.852,2,66.666,0.0,79.852,2,66.666,0.0,79.852,2,66.666,0.0,79.852,2,66.666,0.0,79.852,2,66.666,0.0,79.852,2,66.666,0.0,79.852,2,66.666,0.0,79.852,2,66.666,0.0,79.852,2,66.666,0.0,79.852,2,66.666,0.0,79.852
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,4,4,0.0,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001,3,75.0,0.0,91.87200000000001
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,4,4,0.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,4,4,0.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0,4,100.0,0.0,100.0
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,5,5,0.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0,5,100.0,0.0,100.0
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,9,9,0.04,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387,8,88.88799999999998,0.04,90.387
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,32,32,0.11,31,96.875,0.11,99.676,31,96.875,0.11,99.676,31,96.875,0.11,99.676,31,96.875,0.11,99.676,31,96.875,0.11,99.676,31,96.875,0.11,99.676,31,96.875,0.11,99.676,31,96.875,0.11,99.676,31,96.875,0.11,99.676,31,96.875,0.11,99.676,31,96.875,0.11,99.676,31,96.875,0.11,99.676,31,96.875,0.11,99.676
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,52,52,0.3,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209,51,98.07600000000001,0.3,99.209
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,260,260,5.25,259,99.615,5.25,99.926,259,99.615,5.25,99.926,259,99.615,5.25,99.926,259,99.615,5.25,99.926,259,99.615,5.25,99.926,259,99.615,5.25,99.926,259,99.615,5.25,99.926,259,99.615,5.25,99.926,259,99.615,5.25,99.926,259,99.615,5.25,99.926,259,99.615,5.25,99.926,259,99.615,5.25,99.926,259,99.615,5.25,99.926
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,503,503,11.47,503,100.0,11.47,100.0,503,100.0,11.47,100.0,503,100.0,11.47,100.0,503,100.0,11.47,100.0,503,100.0,11.47,100.0,503,100.0,11.47,100.0,503,100.0,11.47,100.0,503,100.0,11.47,100.0,503,100.0,11.47,100.0,503,100.0,11.47,100.0,503,100.0,11.47,100.0,503,100.0,11.47,100.0,503,100.0,11.47,100.0
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2000,1016,1016,50.1,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0,1016,100.0,50.1,100.0
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5000,2501,2501,10648.56,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0,2501,100.0,10648.56,100.0
WMT,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10000,5040,5040,192167.01,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999,5039,99.98,192162.81,99.99799999999999
