stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
F,1:8,100,57,57,35.25,54,54,54,94.736,94.736,94.736,34.23,34.23,34.23,97.096,97.096,97.096,56,56,56,98.245,98.245,98.245,34.91,34.91,34.91,99.032,99.032,99.032,54,54,54,94.736,94.736,94.736,34.23,34.23,34.23,97.096,97.096,97.096,56,56,56,98.245,98.245,98.245,34.91,34.91,34.91,99.032,99.032,99.032,54,54,54,94.736,94.736,94.736,34.23,34.23,34.23,97.096,97.096,97.096,56,56,56,98.245,98.245,98.245,34.91,34.91,34.91,99.032,99.032,99.032
F,1:8,500,252,252,1145.35,252,252,252,100.0,100.0,100.0,1145.35,1145.35,1145.35,100.0,100.0,100.0,252,252,252,100.0,100.0,100.0,1145.35,1145.35,1145.35,100.0,100.0,100.0,252,252,252,100.0,100.0,100.0,1145.35,1145.35,1145.35,100.0,100.0,100.0,252,252,252,100.0,100.0,100.0,1145.35,1145.35,1145.35,100.0,100.0,100.0,252,252,252,100.0,100.0,100.0,1145.35,1145.35,1145.35,100.0,100.0,100.0,252,252,252,100.0,100.0,100.0,1145.35,1145.35,1145.35,100.0,100.0,100.0
F,1:8,1000,510,510,2832.41,510,510,510,100.0,100.0,100.0,2832.41,2832.41,2832.41,100.0,100.0,100.0,510,510,510,100.0,100.0,100.0,2832.41,2832.41,2832.41,100.0,100.0,100.0,510,510,510,100.0,100.0,100.0,2832.41,2832.41,2832.41,100.0,100.0,100.0,510,510,510,100.0,100.0,100.0,2832.41,2832.41,2832.41,100.0,100.0,100.0,510,510,510,100.0,100.0,100.0,2832.41,2832.41,2832.41,100.0,100.0,100.0,510,510,510,100.0,100.0,100.0,2832.41,2832.41,2832.41,100.0,100.0,100.0
F,1:8,2000,1030,1030,4102.53,1019,1019,1019,98.932,98.932,98.932,4086.85,4086.85,4086.85,99.618,99.618,99.618,1030,1030,1030,100.0,100.0,100.0,4102.53,4102.53,4102.53,100.0,100.0,100.0,1019,1019,1019,98.932,98.932,98.932,4086.85,4086.85,4086.85,99.618,99.618,99.618,1030,1030,1030,100.0,100.0,100.0,4102.53,4102.53,4102.53,100.0,100.0,100.0,1019,1019,1019,98.932,98.932,98.932,4086.85,4086.85,4086.85,99.618,99.618,99.618,1030,1030,1030,100.0,100.0,100.0,4102.53,4102.53,4102.53,100.0,100.0,100.0
F,1:8,5000,2511,2511,81561.83,2510,2510,2510,99.96,99.96,99.96,81557.28,81557.28,81557.28,99.994,99.994,99.994,2510,2510,2510,99.96,99.96,99.96,81557.28,81557.28,81557.28,99.994,99.994,99.994,2510,2510,2510,99.96,99.96,99.96,81557.28,81557.28,81557.28,99.994,99.994,99.994,2510,2510,2510,99.96,99.96,99.96,81557.28,81557.28,81557.28,99.994,99.994,99.994,2510,2510,2510,99.96,99.96,99.96,81557.28,81557.28,81557.28,99.994,99.994,99.994,2510,2510,2510,99.96,99.96,99.96,81557.28,81557.28,81557.28,99.994,99.994,99.994
F,1:8,10000,5041,5041,454217.04,5035,5035,5035,99.88,99.88,99.88,453988.11,453988.11,453988.11,99.95,99.95,99.95,5040,5040,5040,99.98,99.98,99.98,454178.88,454178.88,454178.88,99.992,99.992,99.992,5035,5035,5035,99.88,99.88,99.88,453988.11,453988.11,453988.11,99.95,99.95,99.95,5040,5040,5040,99.98,99.98,99.98,454178.88,454178.88,454178.88,99.992,99.992,99.992,5035,5035,5035,99.88,99.88,99.88,453988.11,453988.11,453988.11,99.95,99.95,99.95,5040,5040,5040,99.98,99.98,99.98,454178.88,454178.88,454178.88,99.992,99.992,99.992
F,1:8,20000,10073,10084,924696.58,10065,10065,10065,99.811,99.811,99.811,924282.9,924282.9,924282.9,99.955,99.955,99.955,10083,10083,10083,99.99,99.99,99.99,924656.53,924656.53,924656.53,99.996,99.996,99.996,10065,10065,10065,99.811,99.811,99.811,924282.9,924282.9,924282.9,99.955,99.955,99.955,10083,10083,10083,99.99,99.99,99.99,924656.53,924656.53,924656.53,99.996,99.996,99.996,10065,10065,10065,99.811,99.811,99.811,924282.9,924282.9,924282.9,99.955,99.955,99.955,10083,10083,10083,99.99,99.99,99.99,924656.53,924656.53,924656.53,99.996,99.996,99.996
F,1:8,24346,12279,12279,1050249.81,12275,12275,12275,99.967,99.967,99.967,1050094.26,1050094.26,1050094.26,99.985,99.985,99.985,12278,12278,12278,99.991,99.991,99.991,1050210.92,1050210.92,1050210.92,99.996,99.996,99.996,12275,12275,12275,99.967,99.967,99.967,1050094.26,1050094.26,1050094.26,99.985,99.985,99.985,12278,12278,12278,99.991,99.991,99.991,1050210.92,1050210.92,1050210.92,99.996,99.996,99.996,12275,12275,12275,99.967,99.967,99.967,1050094.26,1050094.26,1050094.26,99.985,99.985,99.985,12278,12278,12278,99.991,99.991,99.991,1050210.92,1050210.92,1050210.92,99.996,99.996,99.996
FCEL,1:8,2,1,2,24.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,50.0,50.0,50.0,24.0,24.0,24.0,100.0,100.0,100.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,50.0,50.0,50.0,24.0,24.0,24.0,100.0,100.0,100.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,50.0,50.0,50.0,24.0,24.0,24.0,100.0,100.0,100.0
FCEL,1:8,3,1,3,48.0,1,1,1,33.333,33.333,33.333,48.0,48.0,48.0,100.0,100.0,100.0,2,2,2,66.666,66.666,66.666,40.0,40.0,40.0,83.333,83.333,83.333,1,1,1,33.333,33.333,33.333,48.0,48.0,48.0,100.0,100.0,100.0,2,2,2,66.666,66.666,66.666,40.0,40.0,40.0,83.333,83.333,83.333,1,1,1,33.333,33.333,33.333,48.0,48.0,48.0,100.0,100.0,100.0,2,2,2,66.666,66.666,66.666,40.0,40.0,40.0,83.333,83.333,83.333
FCEL,1:8,4,1,4,48.0,1,1,1,25.0,25.0,25.0,48.0,48.0,48.0,100.0,100.0,100.0,3,3,3,75.0,75.0,75.0,42.0,42.0,42.0,87.5,87.5,87.5,1,1,1,25.0,25.0,25.0,48.0,48.0,48.0,100.0,100.0,100.0,3,3,3,75.0,75.0,75.0,42.0,42.0,42.0,87.5,87.5,87.5,1,1,1,25.0,25.0,25.0,48.0,48.0,48.0,100.0,100.0,100.0,3,3,3,75.0,75.0,75.0,42.0,42.0,42.0,87.5,87.5,87.5
FCEL,1:8,5,2,5,72.0,1,1,1,20.0,20.0,20.0,48.0,48.0,48.0,66.667,66.667,66.667,4,4,4,80.0,80.0,80.0,62.4,62.4,62.4,86.667,86.667,86.667,1,1,1,20.0,20.0,20.0,48.0,48.0,48.0,66.667,66.667,66.667,4,4,4,80.0,80.0,80.0,62.4,62.4,62.4,86.667,86.667,86.667,1,1,1,20.0,20.0,20.0,48.0,48.0,48.0,66.667,66.667,66.667,4,4,4,80.0,80.0,80.0,62.4,62.4,62.4,86.667,86.667,86.667
FCEL,1:8,10,4,9,192.0,4,4,4,44.444,44.444,44.444,192.0,192.0,192.0,100.0,100.0,100.0,8,8,8,88.888,88.888,88.888,181.33,181.33,181.33,94.444,94.444,94.444,4,4,4,44.444,44.444,44.444,192.0,192.0,192.0,100.0,100.0,100.0,8,8,8,88.888,88.888,88.888,181.33,181.33,181.33,94.444,94.444,94.444,4,4,4,44.444,44.444,44.444,192.0,192.0,192.0,100.0,100.0,100.0,8,8,8,88.888,88.888,88.888,181.33,181.33,181.33,94.444,94.444,94.444
FCEL,1:8,15,7,12,312.0,4,4,4,33.333,33.333,33.333,219.43,219.43,219.43,70.33,70.33,70.33,12,12,12,100.0,100.0,100.0,312.0,312.0,312.0,100.0,100.0,100.0,4,4,4,33.333,33.333,33.333,219.43,219.43,219.43,70.33,70.33,70.33,12,12,12,100.0,100.0,100.0,312.0,312.0,312.0,100.0,100.0,100.0,4,4,4,33.333,33.333,33.333,219.43,219.43,219.43,70.33,70.33,70.33,12,12,12,100.0,100.0,100.0,312.0,312.0,312.0,100.0,100.0,100.0
FCEL,1:8,25,14,18,720.0,7,7,7,38.888,38.888,38.888,444.0,444.0,444.0,61.667,61.667,61.667,18,18,18,100.0,100.0,100.0,720.0,720.0,720.0,100.0,100.0,100.0,7,7,7,38.888,38.888,38.888,444.0,444.0,444.0,61.667,61.667,61.667,18,18,18,100.0,100.0,100.0,720.0,720.0,720.0,100.0,100.0,100.0,7,7,7,38.888,38.888,38.888,444.0,444.0,444.0,61.667,61.667,61.667,18,18,18,100.0,100.0,100.0,720.0,720.0,720.0,100.0,100.0,100.0
FCEL,1:8,50,29,36,1680.0,22,22,22,61.111,61.111,61.111,1425.1,1425.1,1425.1,84.828,84.828,84.828,36,36,36,100.0,100.0,100.0,1680.0,1680.0,1680.0,100.0,100.0,100.0,22,22,22,61.111,61.111,61.111,1425.1,1425.1,1425.1,84.828,84.828,84.828,36,36,36,100.0,100.0,100.0,1680.0,1680.0,1680.0,100.0,100.0,100.0,22,22,22,61.111,61.111,61.111,1425.1,1425.1,1425.1,84.828,84.828,84.828,36,36,36,100.0,100.0,100.0,1680.0,1680.0,1680.0,100.0,100.0,100.0
FCEL,1:8,100,54,67,7248.0,48,48,48,71.641,71.641,71.641,6864.0,6864.0,6864.0,94.702,94.702,94.702,66,66,66,98.507,98.507,98.507,7191.4,7191.4,7191.4,99.219,99.219,99.219,48,48,48,71.641,71.641,71.641,6864.0,6864.0,6864.0,94.702,94.702,94.702,66,66,66,98.507,98.507,98.507,7191.4,7191.4,7191.4,99.219,99.219,99.219,48,48,48,71.641,71.641,71.641,6864.0,6864.0,6864.0,94.702,94.702,94.702,66,66,66,98.507,98.507,98.507,7191.4,7191.4,7191.4,99.219,99.219,99.219
FCEL,1:8,500,250,264,151428.0,241,241,241,91.287,91.287,91.287,149088.29,149088.29,149088.29,98.455,98.455,98.455,264,264,264,100.0,100.0,100.0,151428.0,151428.0,151428.0,100.0,100.0,100.0,241,241,241,91.287,91.287,91.287,149088.29,149088.29,149088.29,98.455,98.455,98.455,264,264,264,100.0,100.0,100.0,151428.0,151428.0,151428.0,100.0,100.0,100.0,241,241,241,91.287,91.287,91.287,149088.29,149088.29,149088.29,98.455,98.455,98.455,264,264,264,100.0,100.0,100.0,151428.0,151428.0,151428.0,100.0,100.0,100.0
FCEL,1:8,1000,506,527,273378.0,464,464,464,88.045,88.045,88.045,263115.72,263115.72,263115.72,96.246,96.246,96.246,527,527,527,100.0,100.0,100.0,273378.0,273378.0,273378.0,100.0,100.0,100.0,464,464,464,88.045,88.045,88.045,263115.72,263115.72,263115.72,96.246,96.246,96.246,527,527,527,100.0,100.0,100.0,273378.0,273378.0,273378.0,100.0,100.0,100.0,464,464,464,88.045,88.045,88.045,263115.72,263115.72,263115.72,96.246,96.246,96.246,527,527,527,100.0,100.0,100.0,273378.0,273378.0,273378.0,100.0,100.0,100.0
FCEL,1:8,2000,995,1053,2537700.0,992,992,992,94.207,94.207,94.207,2531004.13,2531004.13,2531004.13,99.736,99.736,99.736,1052,1052,1052,99.905,99.905,99.905,2537399.05,2537399.05,2537399.05,99.988,99.988,99.988,992,992,992,94.207,94.207,94.207,2531004.13,2531004.13,2531004.13,99.736,99.736,99.736,1052,1052,1052,99.905,99.905,99.905,2537399.05,2537399.05,2537399.05,99.988,99.988,99.988,992,992,992,94.207,94.207,94.207,2531004.13,2531004.13,2531004.13,99.736,99.736,99.736,1052,1052,1052,99.905,99.905,99.905,2537399.05,2537399.05,2537399.05,99.988,99.988,99.988
FCEL,1:8,5000,2522,2522,28892127.09,2521,2521,2521,99.96,99.96,99.96,28890131.6,28890131.6,28890131.6,99.993,99.993,99.993,2521,2521,2521,99.96,99.96,99.96,28890131.6,28890131.6,28890131.6,99.993,99.993,99.993,2521,2521,2521,99.96,99.96,99.96,28890131.6,28890131.6,28890131.6,99.993,99.993,99.993,2521,2521,2521,99.96,99.96,99.96,28890131.6,28890131.6,28890131.6,99.993,99.993,99.993,2521,2521,2521,99.96,99.96,99.96,28890131.6,28890131.6,28890131.6,99.993,99.993,99.993,2521,2521,2521,99.96,99.96,99.96,28890131.6,28890131.6,28890131.6,99.993,99.993,99.993
FCEL,1:8,10000,5037,5084,51206820.89,5024,5024,5024,98.819,98.819,98.819,51088325.96,51088325.96,51088325.96,99.769,99.769,99.769,5083,5083,5083,99.98,99.98,99.98,51205779.47,51205779.47,51205779.47,99.998,99.998,99.998,5024,5024,5024,98.819,98.819,98.819,51088325.96,51088325.96,51088325.96,99.769,99.769,99.769,5083,5083,5083,99.98,99.98,99.98,51205779.47,51205779.47,51205779.47,99.998,99.998,99.998,5024,5024,5024,98.819,98.819,98.819,51088325.96,51088325.96,51088325.96,99.769,99.769,99.769,5083,5083,5083,99.98,99.98,99.98,51205779.47,51205779.47,51205779.47,99.998,99.998,99.998
FCEL,1:8,14206,7132,7208,66023577.33,7125,7125,7125,98.848,98.848,98.848,66015367.73,66015367.73,66015367.73,99.988,99.988,99.988,7208,7208,7208,100.0,100.0,100.0,66023577.33,66023577.33,66023577.33,100.0,100.0,100.0,7125,7125,7125,98.848,98.848,98.848,66015367.73,66015367.73,66015367.73,99.988,99.988,99.988,7208,7208,7208,100.0,100.0,100.0,66023577.33,66023577.33,66023577.33,100.0,100.0,100.0,7125,7125,7125,98.848,98.848,98.848,66015367.73,66015367.73,66015367.73,99.988,99.988,99.988,7208,7208,7208,100.0,100.0,100.0,66023577.33,66023577.33,66023577.33,100.0,100.0,100.0
GILD,1:8,2,2,2,1.56,1,1,1,50.0,50.0,50.0,0.91,0.91,0.91,57.995,57.995,57.995,1,1,1,50.0,50.0,50.0,0.91,0.91,0.91,57.995,57.995,57.995,1,1,1,50.0,50.0,50.0,0.91,0.91,0.91,57.995,57.995,57.995,1,1,1,50.0,50.0,50.0,0.91,0.91,0.91,57.995,57.995,57.995,1,1,1,50.0,50.0,50.0,0.91,0.91,0.91,57.995,57.995,57.995,1,1,1,50.0,50.0,50.0,0.91,0.91,0.91,57.995,57.995,57.995
GILD,1:8,3,2,2,1.94,2,2,2,100.0,100.0,100.0,1.94,1.94,1.94,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,1.94,1.94,1.94,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,1.94,1.94,1.94,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,1.94,1.94,1.94,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,1.94,1.94,1.94,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,1.94,1.94,1.94,100.0,100.0,100.0
GILD,1:8,4,3,3,2.38,2,2,2,66.666,66.666,66.666,1.73,1.73,1.73,72.804,72.804,72.804,2,2,2,66.666,66.666,66.666,1.73,1.73,1.73,72.804,72.804,72.804,2,2,2,66.666,66.666,66.666,1.73,1.73,1.73,72.804,72.804,72.804,2,2,2,66.666,66.666,66.666,1.73,1.73,1.73,72.804,72.804,72.804,2,2,2,66.666,66.666,66.666,1.73,1.73,1.73,72.804,72.804,72.804,2,2,2,66.666,66.666,66.666,1.73,1.73,1.73,72.804,72.804,72.804
GILD,1:8,5,3,3,2.75,3,3,3,100.0,100.0,100.0,2.75,2.75,2.75,100.0,100.0,100.0,3,3,3,100.0,100.0,100.0,2.75,2.75,2.75,100.0,100.0,100.0,3,3,3,100.0,100.0,100.0,2.75,2.75,2.75,100.0,100.0,100.0,3,3,3,100.0,100.0,100.0,2.75,2.75,2.75,100.0,100.0,100.0,3,3,3,100.0,100.0,100.0,2.75,2.75,2.75,100.0,100.0,100.0,3,3,3,100.0,100.0,100.0,2.75,2.75,2.75,100.0,100.0,100.0
GILD,1:8,10,6,6,4.5,6,6,6,100.0,100.0,100.0,4.5,4.5,4.5,100.0,100.0,100.0,6,6,6,100.0,100.0,100.0,4.5,4.5,4.5,100.0,100.0,100.0,6,6,6,100.0,100.0,100.0,4.5,4.5,4.5,100.0,100.0,100.0,6,6,6,100.0,100.0,100.0,4.5,4.5,4.5,100.0,100.0,100.0,6,6,6,100.0,100.0,100.0,4.5,4.5,4.5,100.0,100.0,100.0,6,6,6,100.0,100.0,100.0,4.5,4.5,4.5,100.0,100.0,100.0
GILD,1:8,15,10,10,5.5,8,8,8,80.0,80.0,80.0,4.9,4.9,4.9,89.083,89.083,89.083,9,9,9,90.0,90.0,90.0,5.2,5.2,5.2,94.542,94.542,94.542,8,8,8,80.0,80.0,80.0,4.9,4.9,4.9,89.083,89.083,89.083,9,9,9,90.0,90.0,90.0,5.2,5.2,5.2,94.542,94.542,94.542,8,8,8,80.0,80.0,80.0,4.9,4.9,4.9,89.083,89.083,89.083,9,9,9,90.0,90.0,90.0,5.2,5.2,5.2,94.542,94.542,94.542
GILD,1:8,25,14,14,13.82,13,13,13,92.857,92.857,92.857,13.42,13.42,13.42,97.155,97.155,97.155,14,14,14,100.0,100.0,100.0,13.82,13.82,13.82,100.0,100.0,100.0,13,13,13,92.857,92.857,92.857,13.42,13.42,13.42,97.155,97.155,97.155,14,14,14,100.0,100.0,100.0,13.82,13.82,13.82,100.0,100.0,100.0,13,13,13,92.857,92.857,92.857,13.42,13.42,13.42,97.155,97.155,97.155,14,14,14,100.0,100.0,100.0,13.82,13.82,13.82,100.0,100.0,100.0
GILD,1:8,50,26,28,25.48,23,23,23,82.142,82.142,82.142,23.31,23.31,23.31,91.509,91.509,91.509,27,27,27,96.428,96.428,96.428,25.24,25.24,25.24,99.057,99.057,99.057,23,23,23,82.142,82.142,82.142,23.31,23.31,23.31,91.509,91.509,91.509,27,27,27,96.428,96.428,96.428,25.24,25.24,25.24,99.057,99.057,99.057,23,23,23,82.142,82.142,82.142,23.31,23.31,23.31,91.509,91.509,91.509,27,27,27,96.428,96.428,96.428,25.24,25.24,25.24,99.057,99.057,99.057
GILD,1:8,100,52,52,83.33,51,51,51,98.076,98.076,98.076,82.63,82.63,82.63,99.159,99.159,99.159,51,51,51,98.076,98.076,98.076,82.63,82.63,82.63,99.159,99.159,99.159,51,51,51,98.076,98.076,98.076,82.63,82.63,82.63,99.159,99.159,99.159,51,51,51,98.076,98.076,98.076,82.63,82.63,82.63,99.159,99.159,99.159,51,51,51,98.076,98.076,98.076,82.63,82.63,82.63,99.159,99.159,99.159,51,51,51,98.076,98.076,98.076,82.63,82.63,82.63,99.159,99.159,99.159
GILD,1:8,500,269,269,295.03,249,249,249,92.565,92.565,92.565,285.38,285.38,285.38,96.73,96.73,96.73,268,268,268,99.628,99.628,99.628,294.54,294.54,294.54,99.837,99.837,99.837,249,249,249,92.565,92.565,92.565,285.38,285.38,285.38,96.73,96.73,96.73,268,268,268,99.628,99.628,99.628,294.54,294.54,294.54,99.837,99.837,99.837,249,249,249,92.565,92.565,92.565,285.38,285.38,285.38,96.73,96.73,96.73,268,268,268,99.628,99.628,99.628,294.54,294.54,294.54,99.837,99.837,99.837
GILD,1:8,1000,521,521,894.15,517,517,517,99.232,99.232,99.232,891.53,891.53,891.53,99.707,99.707,99.707,520,520,520,99.808,99.808,99.808,893.49,893.49,893.49,99.927,99.927,99.927,517,517,517,99.232,99.232,99.232,891.53,891.53,891.53,99.707,99.707,99.707,520,520,520,99.808,99.808,99.808,893.49,893.49,893.49,99.927,99.927,99.927,517,517,517,99.232,99.232,99.232,891.53,891.53,891.53,99.707,99.707,99.707,520,520,520,99.808,99.808,99.808,893.49,893.49,893.49,99.927,99.927,99.927
GILD,1:8,2000,1010,1010,5852.36,1006,1006,1006,99.603,99.603,99.603,5843.96,5843.96,5843.96,99.856,99.856,99.856,1009,1009,1009,99.9,99.9,99.9,5850.26,5850.26,5850.26,99.964,99.964,99.964,1006,1006,1006,99.603,99.603,99.603,5843.96,5843.96,5843.96,99.856,99.856,99.856,1009,1009,1009,99.9,99.9,99.9,5850.26,5850.26,5850.26,99.964,99.964,99.964,1006,1006,1006,99.603,99.603,99.603,5843.96,5843.96,5843.96,99.856,99.856,99.856,1009,1009,1009,99.9,99.9,99.9,5850.26,5850.26,5850.26,99.964,99.964,99.964
GILD,1:8,5000,2513,2513,283030.08,2513,2513,2513,100.0,100.0,100.0,283030.08,283030.08,283030.08,100.0,100.0,100.0,2513,2513,2513,100.0,100.0,100.0,283030.08,283030.08,283030.08,100.0,100.0,100.0,2513,2513,2513,100.0,100.0,100.0,283030.08,283030.08,283030.08,100.0,100.0,100.0,2513,2513,2513,100.0,100.0,100.0,283030.08,283030.08,283030.08,100.0,100.0,100.0,2513,2513,2513,100.0,100.0,100.0,283030.08,283030.08,283030.08,100.0,100.0,100.0,2513,2513,2513,100.0,100.0,100.0,283030.08,283030.08,283030.08,100.0,100.0,100.0
GILD,1:8,10000,5024,5024,1548137.32,5024,5024,5024,100.0,100.0,100.0,1548137.32,1548137.32,1548137.32,100.0,100.0,100.0,5024,5024,5024,100.0,100.0,100.0,1548137.32,1548137.32,1548137.32,100.0,100.0,100.0,5024,5024,5024,100.0,100.0,100.0,1548137.32,1548137.32,1548137.32,100.0,100.0,100.0,5024,5024,5024,100.0,100.0,100.0,1548137.32,1548137.32,1548137.32,100.0,100.0,100.0,5024,5024,5024,100.0,100.0,100.0,1548137.32,1548137.32,1548137.32,100.0,100.0,100.0,5024,5024,5024,100.0,100.0,100.0,1548137.32,1548137.32,1548137.32,100.0,100.0,100.0
GILD,1:8,14422,7227,7227,2824256.93,7226,7226,7226,99.986,99.986,99.986,2824161.55,2824161.55,2824161.55,99.997,99.997,99.997,7227,7227,7227,100.0,100.0,100.0,2824256.93,2824256.93,2824256.93,100.0,100.0,100.0,7226,7226,7226,99.986,99.986,99.986,2824161.55,2824161.55,2824161.55,99.997,99.997,99.997,7227,7227,7227,100.0,100.0,100.0,2824256.93,2824256.93,2824256.93,100.0,100.0,100.0,7226,7226,7226,99.986,99.986,99.986,2824161.55,2824161.55,2824161.55,99.997,99.997,99.997,7227,7227,7227,100.0,100.0,100.0,2824256.93,2824256.93,2824256.93,100.0,100.0,100.0
GOOG,1:8,2,2,2,48.34,1,1,1,50.0,50.0,50.0,34.17,34.17,34.17,70.692,70.692,70.692,1,1,1,50.0,50.0,50.0,34.17,34.17,34.17,70.692,70.692,70.692,1,1,1,50.0,50.0,50.0,34.17,34.17,34.17,70.692,70.692,70.692,1,1,1,50.0,50.0,50.0,34.17,34.17,34.17,70.692,70.692,70.692,1,1,1,50.0,50.0,50.0,34.17,34.17,34.17,70.692,70.692,70.692,1,1,1,50.0,50.0,50.0,34.17,34.17,34.17,70.692,70.692,70.692
GOOG,1:8,3,2,2,85.88,1,1,1,50.0,50.0,50.0,51.71,51.71,51.71,60.209,60.209,60.209,1,1,1,50.0,50.0,50.0,51.71,51.71,51.71,60.209,60.209,60.209,1,1,1,50.0,50.0,50.0,51.71,51.71,51.71,60.209,60.209,60.209,1,1,1,50.0,50.0,50.0,51.71,51.71,51.71,60.209,60.209,60.209,1,1,1,50.0,50.0,50.0,51.71,51.71,51.71,60.209,60.209,60.209,1,1,1,50.0,50.0,50.0,51.71,51.71,51.71,60.209,60.209,60.209
GOOG,1:8,4,2,2,95.92,2,2,2,100.0,100.0,100.0,95.92,95.92,95.92,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,95.92,95.92,95.92,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,95.92,95.92,95.92,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,95.92,95.92,95.92,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,95.92,95.92,95.92,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,95.92,95.92,95.92,100.0,100.0,100.0
GOOG,1:8,5,3,3,112.34,2,2,2,66.666,66.666,66.666,84.09,84.09,84.09,74.849,74.849,74.849,2,2,2,66.666,66.666,66.666,84.09,84.09,84.09,74.849,74.849,74.849,2,2,2,66.666,66.666,66.666,84.09,84.09,84.09,74.849,74.849,74.849,2,2,2,66.666,66.666,66.666,84.09,84.09,84.09,74.849,74.849,74.849,2,2,2,66.666,66.666,66.666,84.09,84.09,84.09,74.849,74.849,74.849,2,2,2,66.666,66.666,66.666,84.09,84.09,84.09,74.849,74.849,74.849
GOOG,1:8,10,7,7,171.44,6,6,6,85.714,85.714,85.714,161.63,161.63,161.63,94.278,94.278,94.278,6,6,6,85.714,85.714,85.714,161.63,161.63,161.63,94.278,94.278,94.278,6,6,6,85.714,85.714,85.714,161.63,161.63,161.63,94.278,94.278,94.278,6,6,6,85.714,85.714,85.714,161.63,161.63,161.63,94.278,94.278,94.278,6,6,6,85.714,85.714,85.714,161.63,161.63,161.63,94.278,94.278,94.278,6,6,6,85.714,85.714,85.714,161.63,161.63,161.63,94.278,94.278,94.278
GOOG,1:8,15,9,9,245.32,8,8,8,88.888,88.888,88.888,235.16,235.16,235.16,95.856,95.856,95.856,8,8,8,88.888,88.888,88.888,235.16,235.16,235.16,95.856,95.856,95.856,8,8,8,88.888,88.888,88.888,235.16,235.16,235.16,95.856,95.856,95.856,8,8,8,88.888,88.888,88.888,235.16,235.16,235.16,95.856,95.856,95.856,8,8,8,88.888,88.888,88.888,235.16,235.16,235.16,95.856,95.856,95.856,8,8,8,88.888,88.888,88.888,235.16,235.16,235.16,95.856,95.856,95.856
