stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
INTC,2:2,1000,821,821,1028.25,820,820,820,820,820,99.878,99.878,99.878,99.878,99.878,1027.76,1027.76,1027.76,1027.76,1027.76,99.952,99.952,99.952,99.952,99.952,820,820,820,820,820,99.878,99.878,99.878,99.878,99.878,1027.38,1027.38,1027.38,1027.38,1027.38,99.915,99.915,99.915,99.915,99.915,820,820,820,820,820,99.878,99.878,99.878,99.878,99.878,1027.76,1027.76,1027.76,1027.76,1027.76,99.952,99.952,99.952,99.952,99.952,820,820,820,820,820,99.878,99.878,99.878,99.878,99.878,1027.38,1027.38,1027.38,1027.38,1027.38,99.915,99.915,99.915,99.915,99.915,820,820,820,820,820,99.878,99.878,99.878,99.878,99.878,1027.76,1027.76,1027.76,1027.76,1027.76,99.952,99.952,99.952,99.952,99.952,820,820,820,820,820,99.878,99.878,99.878,99.878,99.878,1027.38,1027.38,1027.38,1027.38,1027.38,99.915,99.915,99.915,99.915,99.915,820,820,820,820,820,99.878,99.878,99.878,99.878,99.878,1027.76,1027.76,1027.76,1027.76,1027.76,99.952,99.952,99.952,99.952,99.952,820,820,820,820,820,99.878,99.878,99.878,99.878,99.878,1027.38,1027.38,1027.38,1027.38,1027.38,99.915,99.915,99.915,99.915,99.915,820,820,820,820,820,99.878,99.878,99.878,99.878,99.878,1027.76,1027.76,1027.76,1027.76,1027.76,99.952,99.952,99.952,99.952,99.952,820,820,820,820,820,99.878,99.878,99.878,99.878,99.878,1027.38,1027.38,1027.38,1027.38,1027.38,99.915,99.915,99.915,99.915,99.915
INTC,2:2,2000,1585,1587,2506.02,1579,1579,1579,1579,1579,99.495,99.495,99.495,99.495,99.495,2499.77,2499.77,2499.77,2499.77,2499.77,99.751,99.751,99.751,99.751,99.751,1586,1586,1586,1586,1586,99.936,99.936,99.936,99.936,99.936,2504.96,2504.96,2504.96,2504.96,2504.96,99.958,99.958,99.958,99.958,99.958,1579,1579,1579,1579,1579,99.495,99.495,99.495,99.495,99.495,2499.77,2499.77,2499.77,2499.77,2499.77,99.751,99.751,99.751,99.751,99.751,1586,1586,1586,1586,1586,99.936,99.936,99.936,99.936,99.936,2504.96,2504.96,2504.96,2504.96,2504.96,99.958,99.958,99.958,99.958,99.958,1579,1579,1579,1579,1579,99.495,99.495,99.495,99.495,99.495,2499.77,2499.77,2499.77,2499.77,2499.77,99.751,99.751,99.751,99.751,99.751,1586,1586,1586,1586,1586,99.936,99.936,99.936,99.936,99.936,2504.96,2504.96,2504.96,2504.96,2504.96,99.958,99.958,99.958,99.958,99.958,1579,1579,1579,1579,1579,99.495,99.495,99.495,99.495,99.495,2499.77,2499.77,2499.77,2499.77,2499.77,99.751,99.751,99.751,99.751,99.751,1586,1586,1586,1586,1586,99.936,99.936,99.936,99.936,99.936,2504.96,2504.96,2504.96,2504.96,2504.96,99.958,99.958,99.958,99.958,99.958,1579,1579,1579,1579,1579,99.495,99.495,99.495,99.495,99.495,2499.77,2499.77,2499.77,2499.77,2499.77,99.751,99.751,99.751,99.751,99.751,1586,1586,1586,1586,1586,99.936,99.936,99.936,99.936,99.936,2504.96,2504.96,2504.96,2504.96,2504.96,99.958,99.958,99.958,99.958,99.958
INTC,2:2,5000,3055,3060,104243.27,3050,3050,3050,3050,3050,99.673,99.673,99.673,99.673,99.673,104233.44,104233.44,104233.44,104233.44,104233.44,99.991,99.991,99.991,99.991,99.991,3059,3059,3059,3059,3059,99.967,99.967,99.967,99.967,99.967,104225.25,104225.25,104225.25,104225.25,104225.25,99.983,99.983,99.983,99.983,99.983,3050,3050,3050,3050,3050,99.673,99.673,99.673,99.673,99.673,104233.44,104233.44,104233.44,104233.44,104233.44,99.991,99.991,99.991,99.991,99.991,3059,3059,3059,3059,3059,99.967,99.967,99.967,99.967,99.967,104225.25,104225.25,104225.25,104225.25,104225.25,99.983,99.983,99.983,99.983,99.983,3050,3050,3050,3050,3050,99.673,99.673,99.673,99.673,99.673,104233.44,104233.44,104233.44,104233.44,104233.44,99.991,99.991,99.991,99.991,99.991,3059,3059,3059,3059,3059,99.967,99.967,99.967,99.967,99.967,104225.25,104225.25,104225.25,104225.25,104225.25,99.983,99.983,99.983,99.983,99.983,3050,3050,3050,3050,3050,99.673,99.673,99.673,99.673,99.673,104233.44,104233.44,104233.44,104233.44,104233.44,99.991,99.991,99.991,99.991,99.991,3059,3059,3059,3059,3059,99.967,99.967,99.967,99.967,99.967,104225.25,104225.25,104225.25,104225.25,104225.25,99.983,99.983,99.983,99.983,99.983,3050,3050,3050,3050,3050,99.673,99.673,99.673,99.673,99.673,104233.44,104233.44,104233.44,104233.44,104233.44,99.991,99.991,99.991,99.991,99.991,3059,3059,3059,3059,3059,99.967,99.967,99.967,99.967,99.967,104225.25,104225.25,104225.25,104225.25,104225.25,99.983,99.983,99.983,99.983,99.983
INTC,2:2,10000,5831,5831,595572.49,5830,5830,5830,5830,5830,99.982,99.982,99.982,99.982,99.982,595499.51,595499.51,595499.51,595499.51,595499.51,99.988,99.988,99.988,99.988,99.988,5831,5831,5831,5831,5831,100.0,100.0,100.0,100.0,100.0,595572.49,595572.49,595572.49,595572.49,595572.49,100.0,100.0,100.0,100.0,100.0,5830,5830,5830,5830,5830,99.982,99.982,99.982,99.982,99.982,595499.51,595499.51,595499.51,595499.51,595499.51,99.988,99.988,99.988,99.988,99.988,5831,5831,5831,5831,5831,100.0,100.0,100.0,100.0,100.0,595572.49,595572.49,595572.49,595572.49,595572.49,100.0,100.0,100.0,100.0,100.0,5830,5830,5830,5830,5830,99.982,99.982,99.982,99.982,99.982,595499.51,595499.51,595499.51,595499.51,595499.51,99.988,99.988,99.988,99.988,99.988,5831,5831,5831,5831,5831,100.0,100.0,100.0,100.0,100.0,595572.49,595572.49,595572.49,595572.49,595572.49,100.0,100.0,100.0,100.0,100.0,5830,5830,5830,5830,5830,99.982,99.982,99.982,99.982,99.982,595499.51,595499.51,595499.51,595499.51,595499.51,99.988,99.988,99.988,99.988,99.988,5831,5831,5831,5831,5831,100.0,100.0,100.0,100.0,100.0,595572.49,595572.49,595572.49,595572.49,595572.49,100.0,100.0,100.0,100.0,100.0,5830,5830,5830,5830,5830,99.982,99.982,99.982,99.982,99.982,595499.51,595499.51,595499.51,595499.51,595499.51,99.988,99.988,99.988,99.988,99.988,5831,5831,5831,5831,5831,100.0,100.0,100.0,100.0,100.0,595572.49,595572.49,595572.49,595572.49,595572.49,100.0,100.0,100.0,100.0,100.0
INTC,2:2,20000,11664,11664,1189913.46,11659,11659,11659,11659,11659,99.957,99.957,99.957,99.957,99.957,1189548.46,1189548.46,1189548.46,1189548.46,1189548.46,99.969,99.969,99.969,99.969,99.969,11664,11664,11664,11664,11664,100.0,100.0,100.0,100.0,100.0,1189913.46,1189913.46,1189913.46,1189913.46,1189913.46,100.0,100.0,100.0,100.0,100.0,11659,11659,11659,11659,11659,99.957,99.957,99.957,99.957,99.957,1189548.46,1189548.46,1189548.46,1189548.46,1189548.46,99.969,99.969,99.969,99.969,99.969,11664,11664,11664,11664,11664,100.0,100.0,100.0,100.0,100.0,1189913.46,1189913.46,1189913.46,1189913.46,1189913.46,100.0,100.0,100.0,100.0,100.0,11659,11659,11659,11659,11659,99.957,99.957,99.957,99.957,99.957,1189548.46,1189548.46,1189548.46,1189548.46,1189548.46,99.969,99.969,99.969,99.969,99.969,11664,11664,11664,11664,11664,100.0,100.0,100.0,100.0,100.0,1189913.46,1189913.46,1189913.46,1189913.46,1189913.46,100.0,100.0,100.0,100.0,100.0,11659,11659,11659,11659,11659,99.957,99.957,99.957,99.957,99.957,1189548.46,1189548.46,1189548.46,1189548.46,1189548.46,99.969,99.969,99.969,99.969,99.969,11664,11664,11664,11664,11664,100.0,100.0,100.0,100.0,100.0,1189913.46,1189913.46,1189913.46,1189913.46,1189913.46,100.0,100.0,100.0,100.0,100.0,11659,11659,11659,11659,11659,99.957,99.957,99.957,99.957,99.957,1189548.46,1189548.46,1189548.46,1189548.46,1189548.46,99.969,99.969,99.969,99.969,99.969,11664,11664,11664,11664,11664,100.0,100.0,100.0,100.0,100.0,1189913.46,1189913.46,1189913.46,1189913.46,1189913.46,100.0,100.0,100.0,100.0,100.0
INTC,2:2,40828,12072,12072,1261837.53,12071,12071,12071,12071,12071,99.991,99.991,99.991,99.991,99.991,1261761.85,1261761.85,1261761.85,1261761.85,1261761.85,99.994,99.994,99.994,99.994,99.994,12072,12072,12072,12072,12072,100.0,100.0,100.0,100.0,100.0,1261837.53,1261837.53,1261837.53,1261837.53,1261837.53,100.0,100.0,100.0,100.0,100.0,12071,12071,12071,12071,12071,99.991,99.991,99.991,99.991,99.991,1261761.85,1261761.85,1261761.85,1261761.85,1261761.85,99.994,99.994,99.994,99.994,99.994,12072,12072,12072,12072,12072,100.0,100.0,100.0,100.0,100.0,1261837.53,1261837.53,1261837.53,1261837.53,1261837.53,100.0,100.0,100.0,100.0,100.0,12071,12071,12071,12071,12071,99.991,99.991,99.991,99.991,99.991,1261761.85,1261761.85,1261761.85,1261761.85,1261761.85,99.994,99.994,99.994,99.994,99.994,12072,12072,12072,12072,12072,100.0,100.0,100.0,100.0,100.0,1261837.53,1261837.53,1261837.53,1261837.53,1261837.53,100.0,100.0,100.0,100.0,100.0,12071,12071,12071,12071,12071,99.991,99.991,99.991,99.991,99.991,1261761.85,1261761.85,1261761.85,1261761.85,1261761.85,99.994,99.994,99.994,99.994,99.994,12072,12072,12072,12072,12072,100.0,100.0,100.0,100.0,100.0,1261837.53,1261837.53,1261837.53,1261837.53,1261837.53,100.0,100.0,100.0,100.0,100.0,12071,12071,12071,12071,12071,99.991,99.991,99.991,99.991,99.991,1261761.85,1261761.85,1261761.85,1261761.85,1261761.85,99.994,99.994,99.994,99.994,99.994,12072,12072,12072,12072,12072,100.0,100.0,100.0,100.0,100.0,1261837.53,1261837.53,1261837.53,1261837.53,1261837.53,100.0,100.0,100.0,100.0,100.0
J,2:2,2,2,2,2.38,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,1.21,1.21,1.21,1.21,1.21,50.88,50.88,50.88,50.88,50.88,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,1.19,1.19,1.19,1.19,1.19,50.293,50.293,50.293,50.293,50.293,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,1.21,1.21,1.21,1.21,1.21,50.88,50.88,50.88,50.88,50.88,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,1.19,1.19,1.19,1.19,1.19,50.293,50.293,50.293,50.293,50.293,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,1.21,1.21,1.21,1.21,1.21,50.88,50.88,50.88,50.88,50.88,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,1.19,1.19,1.19,1.19,1.19,50.293,50.293,50.293,50.293,50.293,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,1.21,1.21,1.21,1.21,1.21,50.88,50.88,50.88,50.88,50.88,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,1.19,1.19,1.19,1.19,1.19,50.293,50.293,50.293,50.293,50.293,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,1.21,1.21,1.21,1.21,1.21,50.88,50.88,50.88,50.88,50.88,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,1.19,1.19,1.19,1.19,1.19,50.293,50.293,50.293,50.293,50.293
J,2:2,3,3,3,3.53,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,2.38,2.38,2.38,2.38,2.38,67.454,67.454,67.454,67.454,67.454,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,2.37,2.37,2.37,2.37,2.37,66.982,66.982,66.982,66.982,66.982,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,2.38,2.38,2.38,2.38,2.38,67.454,67.454,67.454,67.454,67.454,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,2.37,2.37,2.37,2.37,2.37,66.982,66.982,66.982,66.982,66.982,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,2.38,2.38,2.38,2.38,2.38,67.454,67.454,67.454,67.454,67.454,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,2.37,2.37,2.37,2.37,2.37,66.982,66.982,66.982,66.982,66.982,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,2.38,2.38,2.38,2.38,2.38,67.454,67.454,67.454,67.454,67.454,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,2.37,2.37,2.37,2.37,2.37,66.982,66.982,66.982,66.982,66.982,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,2.38,2.38,2.38,2.38,2.38,67.454,67.454,67.454,67.454,67.454,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,2.37,2.37,2.37,2.37,2.37,66.982,66.982,66.982,66.982,66.982
J,2:2,4,4,4,4.68,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,3.54,3.54,3.54,3.54,3.54,75.779,75.779,75.779,75.779,75.779,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,3.52,3.52,3.52,3.52,3.52,75.334,75.334,75.334,75.334,75.334,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,3.54,3.54,3.54,3.54,3.54,75.779,75.779,75.779,75.779,75.779,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,3.52,3.52,3.52,3.52,3.52,75.334,75.334,75.334,75.334,75.334,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,3.54,3.54,3.54,3.54,3.54,75.779,75.779,75.779,75.779,75.779,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,3.52,3.52,3.52,3.52,3.52,75.334,75.334,75.334,75.334,75.334,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,3.54,3.54,3.54,3.54,3.54,75.779,75.779,75.779,75.779,75.779,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,3.52,3.52,3.52,3.52,3.52,75.334,75.334,75.334,75.334,75.334,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,3.54,3.54,3.54,3.54,3.54,75.779,75.779,75.779,75.779,75.779,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,3.52,3.52,3.52,3.52,3.52,75.334,75.334,75.334,75.334,75.334
J,2:2,5,5,5,5.8,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,4.7,4.7,4.7,4.7,4.7,81.076,81.076,81.076,81.076,81.076,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,4.67,4.67,4.67,4.67,4.67,80.478,80.478,80.478,80.478,80.478,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,4.7,4.7,4.7,4.7,4.7,81.076,81.076,81.076,81.076,81.076,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,4.67,4.67,4.67,4.67,4.67,80.478,80.478,80.478,80.478,80.478,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,4.7,4.7,4.7,4.7,4.7,81.076,81.076,81.076,81.076,81.076,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,4.67,4.67,4.67,4.67,4.67,80.478,80.478,80.478,80.478,80.478,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,4.7,4.7,4.7,4.7,4.7,81.076,81.076,81.076,81.076,81.076,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,4.67,4.67,4.67,4.67,4.67,80.478,80.478,80.478,80.478,80.478,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,4.7,4.7,4.7,4.7,4.7,81.076,81.076,81.076,81.076,81.076,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,4.67,4.67,4.67,4.67,4.67,80.478,80.478,80.478,80.478,80.478
J,2:2,10,10,10,10.94,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,10.25,10.25,10.25,10.25,10.25,93.676,93.676,93.676,93.676,93.676,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,10.03,10.03,10.03,10.03,10.03,91.741,91.741,91.741,91.741,91.741,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,10.25,10.25,10.25,10.25,10.25,93.676,93.676,93.676,93.676,93.676,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,10.03,10.03,10.03,10.03,10.03,91.741,91.741,91.741,91.741,91.741,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,10.25,10.25,10.25,10.25,10.25,93.676,93.676,93.676,93.676,93.676,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,10.03,10.03,10.03,10.03,10.03,91.741,91.741,91.741,91.741,91.741,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,10.25,10.25,10.25,10.25,10.25,93.676,93.676,93.676,93.676,93.676,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,10.03,10.03,10.03,10.03,10.03,91.741,91.741,91.741,91.741,91.741,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,10.25,10.25,10.25,10.25,10.25,93.676,93.676,93.676,93.676,93.676,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,10.03,10.03,10.03,10.03,10.03,91.741,91.741,91.741,91.741,91.741
J,2:2,15,15,15,15.91,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,15.18,15.18,15.18,15.18,15.18,95.437,95.437,95.437,95.437,95.437,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,15.01,15.01,15.01,15.01,15.01,94.349,94.349,94.349,94.349,94.349,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,15.18,15.18,15.18,15.18,15.18,95.437,95.437,95.437,95.437,95.437,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,15.01,15.01,15.01,15.01,15.01,94.349,94.349,94.349,94.349,94.349,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,15.18,15.18,15.18,15.18,15.18,95.437,95.437,95.437,95.437,95.437,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,15.01,15.01,15.01,15.01,15.01,94.349,94.349,94.349,94.349,94.349,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,15.18,15.18,15.18,15.18,15.18,95.437,95.437,95.437,95.437,95.437,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,15.01,15.01,15.01,15.01,15.01,94.349,94.349,94.349,94.349,94.349,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,15.18,15.18,15.18,15.18,15.18,95.437,95.437,95.437,95.437,95.437,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,15.01,15.01,15.01,15.01,15.01,94.349,94.349,94.349,94.349,94.349
J,2:2,25,25,25,25.82,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,25.07,25.07,25.07,25.07,25.07,97.081,97.081,97.081,97.081,97.081,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,24.93,24.93,24.93,24.93,24.93,96.529,96.529,96.529,96.529,96.529,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,25.07,25.07,25.07,25.07,25.07,97.081,97.081,97.081,97.081,97.081,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,24.93,24.93,24.93,24.93,24.93,96.529,96.529,96.529,96.529,96.529,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,25.07,25.07,25.07,25.07,25.07,97.081,97.081,97.081,97.081,97.081,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,24.93,24.93,24.93,24.93,24.93,96.529,96.529,96.529,96.529,96.529,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,25.07,25.07,25.07,25.07,25.07,97.081,97.081,97.081,97.081,97.081,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,24.93,24.93,24.93,24.93,24.93,96.529,96.529,96.529,96.529,96.529,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,25.07,25.07,25.07,25.07,25.07,97.081,97.081,97.081,97.081,97.081,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,24.93,24.93,24.93,24.93,24.93,96.529,96.529,96.529,96.529,96.529
