stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
C,1:2,4,2,2,0.57,1,50.0,0.29,50.916,2,100.0,0.48,83.645
C,1:2,5,2,2,0.57,1,50.0,0.29,50.916,2,100.0,0.48,83.645
C,1:2,10,7,7,2.91,6,85.714,2.75,94.642,6,85.714,2.75,94.642
C,1:2,15,10,10,4.2,10,100.0,4.2,100.0,10,100.0,4.2,100.0
C,1:2,25,13,13,4.62,13,100.0,4.56,98.836,13,100.0,4.56,98.836
C,1:2,50,21,21,7.52,16,76.19,6.68,88.8,21,100.0,7.52,100.0
C,1:2,100,45,45,38.23,40,88.888,36.32,94.994,45,100.0,38.23,100.0
C,1:2,500,317,323,1450.12,313,96.904,1436.84,99.084,323,100.0,1450.12,100.0
C,1:2,1000,508,508,3042.27,505,99.409,3036.93,99.824,508,100.0,3042.27,100.0
C,1:2,2000,684,685,5489.49,673,98.248,5435.58,99.018,684,99.854,5487.17,99.958
C,1:2,5000,1721,1721,131188.04,1721,100.0,131188.04,100.0,1721,100.0,131188.04,100.0
C,1:2,10000,4967,4967,2400189.29,4965,99.959,2400106.99,99.997,4966,99.979,2400148.14,99.998
C,1:2,11016,5535,5535,2439156.31,5533,99.963,2439065.98,99.996,5535,100.0,2439156.31,100.0
CMCSA,1:2,2,2,2,0.4,0,0.0,0.0,0.0,1,50.0,0.2,50.0
CMCSA,1:2,3,3,3,0.6,2,66.666,0.4,66.913,2,66.666,0.4,66.913
CMCSA,1:2,4,4,4,0.81,3,75.0,0.61,75.607,3,75.0,0.61,75.607
CMCSA,1:2,5,5,5,1.03,4,80.0,0.83,80.805,4,80.0,0.83,80.805
CMCSA,1:2,10,10,10,2.01,9,90.0,1.84,91.589,9,90.0,1.84,91.589
CMCSA,1:2,15,14,14,2.7,13,92.857,2.61,96.792,13,92.857,2.61,96.792
